,atclNo,atclNm,rletTpNm,tradTpNm,atclCfmYmd,flrInfo,prc,lat,lng,sameAddrCnt,direction,atclFetrDesc,spc2
10,2322151522,일반상가,상가,월세,23.05.24.,3/3,4000,37.503102,127.038803,1,남향,"역삼역 먹자골목 내 상가, 즉시입주 가능",110
11,2322156553,일반상가,상가,월세,23.05.24.,3/6,6000,37.508105,127.023845,1,,논현동 먹자 골목 메인 자리 I 무권리 상가 ,231.42
12,2322159566,일반상가,상가,월세,23.05.24.,B2/6,6000,37.497804,127.053458,1,북향,실사진0.한티역 메인상권.대단지 아파트 인근.층고높은 상가 사무실 ,196.24
13,2322155371,일반상가,상가,월세,23.05.24.,1/6,5000,37.520486,127.021179,1,,MiDAS 원하시는 상가 제가 찾아드리겠습니다,99.17
14,2322153454,일반상가,상가,월세,23.05.24.,1/7,10000,37.500327,127.039183,1,남향,O카페 강력추천O테라스 넓고 가시성 최상 코너건물 귀한 무권리 1층상가,109.58
15,2322156292,일반상가,상가,월세,23.05.24.,3/15,17000,37.522019,127.036373,1,북향,학동사거리 대로변 유동인구 많은 럭셔리 신축급 빌딩 3층,237.4
16,2322155308,일반상가,상가,월세,23.05.24.,1/10,10000,37.497755,127.031427,1,,국기원 사거리 노출 잘 되는 위치. 현재 성업중인 1층 상가,102.66
17,2322155973,일반상가,상가,월세,23.05.24.,1/6,5000,37.498613,127.036914,1,남향,강남파이낸스빌딩 부근 오피스먹자 1층 상가자리,60
18,2322153580,복합상가,상가,매매,23.05.24.,B1/13,130000,37.504622,127.044153,1,남서향,추천상가매물 선릉역 역세권 오피스텔 상가 투자가치 굿 수익률 굿,133.11
19,2322151427,복합상가,상가,매매,23.05.24.,3/19,94000,37.497736,127.029316,1,북서향,강추상가매물 강남역 초역세권 대한민국최고입지 투자가치 굿 신축급 상태굿,48.82
0,2322141106,일반상가,상가,월세,23.05.24.,1/5,10000,37.51077,127.043237,1,북향,권리금 협의가능합니다.,155.3
1,2322140811,일반상가,상가,월세,23.05.24.,B1/5,11000,37.52303,127.021363,1,남서향,가로수길 세로수길 저렴한 쇼룸 매장,170.11
2,2322149724,복합상가,상가,월세,23.05.24.,1/26,2000,37.494349,127.079639,2,남서향,대청타워 1층 판매시설 업종자유 주차2대무료 무권리,27.53
3,2322142126,일반상가,상가,월세,23.05.24.,1/5,6000,37.510514,127.051084,1,서향,권리금 협의가능합니다.,89.26
4,2322141872,일반상가,상가,월세,23.05.24.,4/20,5000,37.48531,127.034414,1,남향,양재역과 연결된 가시성 좋은 상가,87.55
